SK_ID_CURR,TARGET
365950,0
365953,0
365955,0
365958,0
365971,NULL
365972,0
365973,0
365974,NULL
365978,NULL
365980,0
365983,0
365985,NULL
365997,NULL
366000,0
366004,0
366006,0
366008,0
366014,0
366015,NULL
366017,0
366018,0
366024,0
366025,NULL
366026,1
366027,1
366041,NULL
366045,0
366057,0
366061,0
366063,0
366064,0
366066,0
366068,0
366072,1
366073,0
366075,0
366076,0
366084,NULL
366085,0
366086,0
366087,1
366089,0
366091,1
366092,0
366098,0
366102,0
366108,0
366109,NULL
366114,0
366117,NULL
366118,0
366120,0
366127,NULL
366129,0
366137,0
366139,NULL
366152,NULL
366154,1
366158,NULL
366160,0
366161,0
366162,0
366174,0
366175,0
366176,0
366182,0
366188,0
366191,0
366197,NULL
366203,NULL
366205,0
366206,NULL
366210,0
366216,0
366221,0
366222,0
366223,0
366227,0
366229,0
366231,NULL
366232,0
366237,0
366238,NULL
366240,0
366242,0
366244,1
366246,NULL
366247,NULL
366248,0
366252,0
366253,0
366254,0
366255,NULL
366256,1
366258,0
366260,0
366261,0
366264,0
366267,0
366276,NULL
366288,0
366289,0
366305,0
366306,0
366310,NULL
366313,0
366318,0
366319,NULL
366322,0
366325,NULL
366326,1
366335,NULL
366338,NULL
366339,0
366344,0
366345,0
366349,NULL
366353,NULL
366356,0
366361,0
366364,NULL
366372,1
366373,0
366374,0
366380,0
366385,0
366386,0
366387,NULL
366391,0
366400,0
366403,0
366404,0
366405,0
366411,0
366416,NULL
366420,0
366423,0
366426,0
366428,0
366430,NULL
366431,NULL
366437,0
366438,0
366445,0
366449,0
366450,0
366452,NULL
366456,0
366461,0
366464,NULL
366467,0
366474,0
366482,NULL
366483,0
366487,0
366492,0
366497,NULL
366499,0
366506,0
366513,0
366514,NULL
366516,0
366517,0
366521,NULL
366522,0
366527,0
366535,NULL
366537,0
366540,0
366546,1
366547,0
366552,0
366558,0
366560,NULL
366561,NULL
366562,NULL
366564,0
366565,NULL
366567,NULL
366574,NULL
366584,1
366585,0
366588,NULL
366590,0
366592,0
366594,0
366596,NULL
366600,NULL
366602,0
366603,0
366604,0
366605,0
366608,NULL
366610,1
366612,NULL
366620,0
366621,0
366622,0
366625,0
366626,0
366627,0
366633,0
366635,0
366637,NULL
366638,0
366640,NULL
366641,NULL
366644,NULL
366647,0
366652,NULL
366653,NULL
366654,0
366660,0
366662,0
366669,0
366670,0
366671,0
366680,0
366684,0
366690,NULL
366691,0
366695,0
366697,NULL
366699,0
366702,0
366704,0
366706,1
366707,NULL
366713,0
366718,0
366726,NULL
366730,0
366732,NULL
366734,0
366735,0
366736,0
366738,1
366745,0
366752,0
366753,0
366756,0
366758,0
366761,0
366763,0
366768,0
366771,0
366777,0
366783,0
366787,0
366788,0
366791,0
366796,NULL
366799,0
366803,0
366807,0
366814,NULL
366817,0
366821,0
366822,0
366823,NULL
366824,0
366829,0
366833,0
366838,0
366840,0
366841,0
366846,NULL
366851,0
366853,0
366855,0
366857,NULL
366859,1
366866,NULL
366873,1
366878,NULL
366883,0
366887,0
366889,0
366892,0
366894,0
366898,0
366900,0
366902,NULL
366903,1
366910,NULL
366915,0
366916,0
366922,1
366934,0
366937,0
366941,NULL
366945,0
366949,0
366953,0
366956,NULL
366957,0
366959,0
366960,0
366968,NULL
366972,0
366973,0
366977,0
366979,NULL
366982,0
366986,0
366987,1
366995,0
367000,0
367001,0
367002,0
367003,0
367004,NULL
367007,NULL
367013,0
367014,1
367015,0
367019,0
367020,0
367027,0
367030,NULL
367036,NULL
367042,0
367045,0
367048,NULL
367050,0
367054,1
367055,0
367058,0
367060,NULL
367065,0
367066,NULL
367069,0
367071,0
367077,0
367078,0
367079,0
367082,0
367084,NULL
367087,1
367088,0
367092,0
367093,NULL
367097,NULL
367105,0
367110,1
367112,0
367114,0
367123,0
367128,0
367129,0
367139,0
367143,1
367151,0
367156,0
367161,NULL
367162,0
367167,0
367171,0
367172,NULL
367173,0
367174,0
367181,0
367187,NULL
367197,0
367200,0
367201,0
367205,0
367206,0
367210,1
367213,1
367214,NULL
367215,0
367219,0
367222,0
367229,0
367230,NULL
367232,0
367235,0
367236,NULL
367238,0
367244,0
367250,0
367257,0
367260,0
367261,NULL
367263,0
367264,0
367267,1
367270,0
367271,0
367273,NULL
367274,0
367277,0
367278,NULL
367289,0
367297,0
367302,0
367309,0
367317,0
367318,NULL
367320,NULL
367324,0
367325,0
367329,1
367330,NULL
367333,0
367334,0
367337,0
367339,NULL
367343,0
367344,0
367345,0
367346,0
367348,0
367354,NULL
367356,0
367357,0
367363,0
367366,0
367370,0
367371,0
367373,0
367390,NULL
367393,NULL
367394,0
367395,0
367396,0
367400,0
367402,0
367406,NULL
367418,0
367419,0
367420,0
367424,0
367426,0
367428,0
367429,0
367437,NULL
367444,0
367446,NULL
367453,0
367455,NULL
367459,NULL
367460,0
367463,0
367470,0
367474,NULL
367475,NULL
367480,NULL
367482,1
367487,0
367489,0
367490,0
367491,0
367493,1
367494,0
367498,NULL
367499,0
367502,0
367507,0
367508,0
367509,0
367510,1
367512,0
367517,NULL
367525,0
367531,NULL
367532,0
367538,0
367539,NULL
367541,0
367544,0
367552,0
367553,0
367559,0
367560,0
367561,1
367562,0
367563,NULL
367567,0
367568,NULL
367572,0
367574,1
367578,0
367579,NULL
367585,0
367589,0
367590,0
367594,NULL
367595,0
367602,0
367605,NULL
367618,0
367621,0
367622,0
367627,0
367630,0
367631,NULL
367633,0
367636,NULL
367638,0
367639,0
367641,0
367644,0
367653,0
367655,0
367658,0
367659,NULL
367661,NULL
367662,0
367668,0
367671,0
367675,NULL
367681,0
367684,0
367692,0
367697,NULL
367700,0
367704,0
367705,0
367707,0
367708,0
367715,0
367716,0
367718,1
367720,0
367732,NULL
367736,NULL
367738,0
367743,NULL
367750,1
367754,0
367757,0
367762,0
367763,NULL
367765,NULL
367769,0
367775,0
367777,NULL
367778,0
367779,NULL
367785,0
367788,0
367790,0
367794,0
367796,0
367802,NULL
367803,NULL
367805,NULL
367809,0
367815,0
367820,NULL
367821,0
367822,0
367823,0
367826,0
367833,0
367836,0
367838,0
367840,0
367845,0
367846,0
367856,NULL
367860,0
367869,NULL
367872,0
367877,0
367880,0
367883,NULL
367884,0
367888,0
367891,0
367897,0
367899,0
367913,NULL
367923,0
367928,1
367938,0
367940,1
367942,NULL
367944,0
367946,0
367949,0
367954,0
367955,NULL
367956,0
367959,0
367960,NULL
367965,0
367967,NULL
367968,NULL
367969,0
367970,0
367978,NULL
367986,NULL
367987,0
367995,NULL
368000,NULL
368006,0
368009,0
368012,0
368013,0
368017,NULL
368018,0
368019,NULL
368023,0
368039,0
368046,0
368050,NULL
368052,0
368056,NULL
368057,NULL
368059,0
368060,0
368065,NULL
368067,0
368070,0
368075,0
368077,0
368087,0
368088,0
368089,0
368093,0
368095,NULL
368100,0
368103,0
368109,NULL
368117,0
368133,0
368135,0
368140,0
368143,0
368145,NULL
368147,0
368148,0
368149,1
368153,NULL
368156,0
368160,0
368173,0
368182,0
368183,0
368186,0
368189,0
368190,0
368192,0
368195,0
368199,0
368200,0
368204,0
368206,0
368208,NULL
368209,0
368213,0
368222,NULL
368224,NULL
368225,0
368226,0
368227,0
368234,0
368235,0
368240,0
368245,0
368248,0
368259,0
368275,0
368280,0
368287,0
368291,0
368292,NULL
368299,0
368302,NULL
368305,0
368309,0
368310,0
368311,0
368312,NULL
368320,0
368328,0
368331,0
368333,NULL
368341,NULL
368342,0
368343,0
368344,NULL
368350,0
368354,0
368355,0
368366,0
368369,0
368374,NULL
368375,0
368376,0
368380,0
368383,NULL
368390,0
368396,0
368398,NULL
368400,0
368403,1
368406,0
368413,0
368422,0
368427,0
368428,NULL
368430,NULL
368438,0
368441,NULL
368451,0
368452,0
368453,1
368461,0
368462,0
368466,1
368467,0
368470,0
368471,NULL
368473,0
368476,1
368477,NULL
368478,0
368479,NULL
368480,0
368481,0
368482,0
368483,0
368490,0
368491,0
368492,NULL
368496,0
368498,0
368499,0
368501,NULL
368508,NULL
368510,0
368511,0
368517,0
368518,NULL
368519,NULL
368521,1
368522,NULL
368526,NULL
368541,0
368546,0
368549,NULL
368550,NULL
368554,0
368556,1
368558,1
368560,0
368563,0
368564,0
368566,1
368567,0
368575,0
368581,0
368584,0
368585,NULL
368586,NULL
368587,0
368590,1
368591,0
368595,0
368600,0
368602,0
368605,0
368608,0
368609,NULL
368618,0
368620,0
368624,NULL
368636,0
368637,0
368644,0
368647,0
368656,0
368658,NULL
368661,1
368663,NULL
368664,NULL
368665,0
368667,0
368669,1
368671,0
368673,NULL
368674,0
368675,0
368677,0
368684,0
368685,0
368688,0
368692,0
368695,0
368704,NULL
368709,0
368711,0
368712,NULL
368716,0
368721,0
368722,0
368732,NULL
368735,NULL
368737,0
368743,0
368746,0
368757,0
368758,0
368759,0
368760,0
368761,0
368767,0
368775,0
368776,NULL
368781,NULL
368785,0
368789,0
368791,0
368794,0
368798,NULL
368804,0
368806,0
368809,0
368817,0
368820,0
368821,0
368822,NULL
368824,0
368826,NULL
368827,NULL
368830,NULL
368834,NULL
368836,0
368839,0
368841,0
368845,0
368848,0
368850,0
368852,0
368854,0
368871,0
368874,NULL
368878,0
368880,0
368882,0
368885,0
368890,0
368892,0
368893,0
368900,0
368901,0
368902,0
368906,0
368907,1
368910,0
368920,0
368921,0
368922,0
368925,0
368927,0
368931,0
368932,NULL
368934,0
368936,0
368940,1
368941,0
368942,0
368945,0
368946,1
368948,0
368951,1
368952,0
368958,0
368960,0
368962,0
368977,0
368979,0
368981,NULL
368996,0
368997,1
369007,NULL
369013,0
369015,NULL
369020,0
369023,0
369026,0
369029,1
369037,0
369038,0
369049,NULL
369052,0
369054,0
369057,0
369059,0
369061,0
369062,0
369066,0
369069,NULL
369074,0
369076,0
369077,0
369079,0
369084,NULL
369085,0
369089,0
369091,NULL
369092,0
369094,NULL
369098,0
369100,0
369104,0
369111,0
369113,0
369114,0
369118,1
369119,0
369120,0
369121,NULL
369123,0
369126,0
369128,NULL
369129,NULL
369131,0
369132,0
369136,0
369139,0
369141,0
369143,0
369146,0
369147,0
369157,0
369162,0
369164,0
369169,0
369171,0
369172,NULL
369173,0
369177,1
369178,0
369179,NULL
369185,0
369189,0
369193,NULL
369194,0
369195,NULL
369196,0
369199,0
369202,NULL
369206,0
369209,NULL
369210,NULL
369216,0
369217,0
369219,0
369221,0
369227,NULL
369229,0
369237,NULL
369238,0
369242,0
369244,0
369248,0
369249,1
369251,0
369263,0
369265,0
369270,0
369275,0
369276,0
369277,1
369278,0
369282,0
369284,NULL
369286,0
369291,0
369292,1
369293,NULL
369299,NULL
369311,NULL
369316,NULL
369321,0
369329,0
369330,0
369333,NULL
369338,NULL
369343,0
369358,0
369364,0
369369,NULL
369376,0
369380,NULL
369382,0
369387,0
369390,1
369393,0
369402,1
369403,NULL
369414,0
369415,NULL
369416,1
369417,NULL
369420,0
369425,0
369429,NULL
369430,0
369435,NULL
369437,0
369444,0
369446,0
369447,0
369450,0
369453,0
369457,0
369458,0
369460,NULL
369464,NULL
369465,0
369467,0
369469,0
369470,0
369471,0
369473,1
369476,0
369478,NULL
369479,0
369480,0
369484,NULL
369487,0
369489,0
369490,NULL
369493,0
369496,0
369499,0
369501,0
369518,0
369519,0
369524,0
369526,0
369529,NULL
369530,0
369533,NULL
369536,0
369541,0
369544,NULL
369549,0
369555,0
369556,0
369559,NULL
369560,0
369562,0
369563,NULL
369572,0
369577,0
369579,NULL
369580,0
369589,0
369590,0
369591,NULL
369592,0
369594,0
369607,0
369618,0
369625,0
369630,NULL
369632,0
369643,1
369644,NULL
369646,NULL
369652,0
369662,NULL
369663,0
369665,0
369667,0
369672,0
369678,NULL
369679,0
369681,1
369685,NULL
369687,NULL
369693,0
369702,0
369703,NULL
369707,NULL
369708,0
369713,0
369715,0
369718,0
369719,NULL
369724,NULL
369727,0
369733,NULL
369741,0
369742,0
369744,0
369745,0
369748,0
369754,0
369762,1
369766,0
369769,0
369771,0
369773,0
369774,0
369777,0
369781,NULL
369784,0
369785,0
369793,0
369794,NULL
369795,0
369799,0
369800,0
369804,0
369806,0
369809,0
369810,0
369811,0
369814,NULL
369818,0
369819,0
369821,0
369823,0
369826,0
369828,0
369829,0
369830,NULL
369833,NULL
369834,NULL
369842,0
369844,0
369847,0
369854,0
369857,0
369859,0
369861,0
369866,0
369869,NULL
369873,0
369874,0
369879,0
369881,0
369882,NULL
369888,0
369889,NULL
369890,NULL
369892,1
369896,NULL
369897,0
369907,0
369909,0
369922,0
369924,0
369929,NULL
369932,0
369940,0
369943,0
369945,0
369947,NULL
369956,0
369958,0
369959,0
369962,0
369975,0
369977,0
369979,0
369984,NULL
369987,0
369988,0
369990,0
369998,0
370001,NULL
370004,0
370005,0
370006,NULL
370015,NULL
370018,0
370025,0
370026,0
370031,0
370032,0
370038,0
370042,NULL
370043,0
370044,0
370056,0
370059,NULL
370062,0
370065,0
370066,0
370067,0
370071,NULL
370074,0
370081,0
370084,NULL
370093,0
370095,0
370097,0
370099,NULL
370102,0
370105,1
370109,NULL
370111,0
370112,0
370113,0
370118,1
370124,NULL
370126,0
370129,0
370134,NULL
370136,0
370137,0
370140,0
370142,0
370156,0
370157,0
370158,0
370159,0
370160,0
370163,0
370165,0
370167,0
370171,NULL
370172,0
370175,NULL
370177,0
370181,NULL
370182,NULL
370187,0
370192,0
370193,0
370197,0
370201,0
370202,0
370205,0
370218,0
370226,0
370228,0
370229,NULL
370234,0
370237,0
370247,0
370250,NULL
370251,0
370260,0
370267,0
370271,0
370274,0
370278,0
370279,0
370293,0
370298,0
370303,0
370304,NULL
370305,0
370306,NULL
370310,NULL
370312,0
370314,0
370318,0
370321,0
370326,0
370327,0
370334,0
370335,0
370336,NULL
370338,NULL
370340,NULL
370341,0
370343,0
370344,0
370345,NULL
370349,NULL
370353,0
370356,0
370359,NULL
370360,NULL
370364,0
370367,0
370369,0
370371,NULL
370374,0
370382,0
370384,0
370385,0
370387,NULL
370391,0
370397,1
370398,0
370400,0
370406,0
370407,0
370413,0
370414,0
370415,1
370417,0
370421,0
370428,0
370430,0
370434,0
370447,0
370451,0
370456,0
370460,0
370464,0
370465,0
370471,0
370476,0
370478,NULL
370479,1
370481,0
370488,NULL
370492,NULL
370494,NULL
370496,0
370498,0
370499,NULL
370506,0
370507,0
373849,NULL
370510,0
370514,0
370517,0
370523,0
370524,NULL
370525,0
370527,NULL
370542,0
370543,NULL
370549,0
370553,NULL
370559,0
370561,NULL
370567,0
370570,NULL
370572,0
370576,1
370584,0
370585,0
370590,0
370591,0
370593,NULL
370594,0
370595,NULL
370604,NULL
370605,NULL
370608,NULL
370610,0
370615,NULL
370616,0
370618,0
370621,0
370627,0
370631,0
370638,0
370641,NULL
370649,0
370650,1
370654,NULL
370659,NULL
370665,0
370667,1
370673,0
370681,0
370683,0
370688,0
370690,1
370691,0
370695,NULL
370696,0
370698,0
370700,0
370705,0
370706,0
370709,0
370720,0
370721,0
370732,0
370736,1
370737,0
370740,0
370742,0
370743,0
370745,0
370746,0
370748,0
370752,0
370754,0
370756,0
370758,NULL
370764,NULL
370765,NULL
370766,NULL
370775,NULL
370777,0
370780,0
370783,NULL
370787,NULL
370792,NULL
370793,0
370796,NULL
370798,NULL
370807,0
370809,0
370812,NULL
370815,0
370817,0
370819,0
370820,0
370836,0
370846,0
370849,0
370854,0
370859,0
370864,0
370865,0
370869,NULL
370872,NULL
370873,0
370879,0
370889,0
370891,0
370894,NULL
370899,0
370901,0
370906,NULL
370907,NULL
370916,NULL
370917,0
370918,0
370919,0
370923,1
370924,0
370925,1
370927,0
370929,0
370933,NULL
370934,NULL
370936,NULL
370940,0
370944,0
370945,0
370957,0
370959,0
370962,0
370974,0
370975,0
370982,0
370983,0
370985,NULL
370988,0
370992,NULL
370994,NULL
370995,NULL
371005,0
371006,0
371009,0
371016,0
371018,NULL
371024,NULL
371038,NULL
371039,0
371042,0
371044,0
371054,1
371057,NULL
371058,NULL
371061,NULL
371063,0
371072,0
371076,0
371077,0
371078,0
371082,NULL
371089,NULL
371093,0
371100,0
371102,0
371104,NULL
371107,0
371109,0
371110,NULL
371111,0
371112,0
371117,0
371121,0
371123,0
371129,0
371130,1
371133,0
371135,0
371137,NULL
371140,0
371144,0
371146,0
371147,0
371149,1
371153,0
371154,0
371164,0
371166,0
371167,1
371183,0
371186,0
371189,0
371195,0
371196,NULL
371199,0
371200,NULL
371209,0
371210,0
371212,NULL
371215,0
371217,NULL
371218,0
371219,0
371220,1
371221,NULL
371224,0
371226,0
371230,NULL
371231,0
371234,1
371235,0
371236,0
371237,0
371239,0
371240,0
371245,NULL
371247,0
371249,0
371250,1
371257,NULL
371261,1
371267,NULL
371269,0
371272,0
371277,0
371280,NULL
371284,1
371286,0
371290,0
371293,0
371294,0
371296,0
371297,0
371298,0
371303,NULL
371305,NULL
371306,0
371310,0
371312,NULL
371313,0
371315,NULL
371318,NULL
371319,NULL
371320,NULL
371329,NULL
371331,NULL
371336,0
371337,NULL
371338,0
371344,0
371348,0
371351,NULL
371353,0
371358,0
371359,0
371361,NULL
371366,0
371369,0
371372,0
371374,0
371376,0
371386,1
371388,0
371389,0
371391,0
371392,NULL
371396,0
371399,NULL
371405,NULL
371406,0
371408,1
371412,0
371419,0
371420,0
371421,NULL
371422,1
371423,0
371427,0
371444,0
371446,0
371450,1
371459,0
371466,0
371471,0
371488,0
371489,0
371491,0
371493,0
371496,0
371497,0
371498,NULL
371499,1
371509,0
371511,NULL
371512,NULL
371513,0
371517,0
371524,0
371529,NULL
371533,0
371536,0
371542,0
371551,0
371553,0
371574,0
371576,1
371586,0
371590,NULL
371591,0
371594,0
371596,NULL
371599,NULL
371602,NULL
371607,0
371610,0
371612,0
371613,0
371617,0
371624,NULL
371625,0
371629,0
371630,0
371632,0
371636,NULL
371638,0
371639,0
371642,NULL
371643,0
371649,0
371650,0
371652,0
371654,0
371655,0
371658,0
371659,NULL
371660,NULL
371665,0
371666,0
371667,0
371668,1
371670,0
371674,0
371675,NULL
371677,NULL
371680,0
371681,NULL
371686,0
371694,0
371696,0
371699,0
371704,0
371709,0
371711,NULL
371714,0
371717,0
371719,0
371724,0
371726,0
371732,0
371734,NULL
371737,NULL
371740,0
371742,0
371750,0
371751,0
371752,0
371754,0
371758,0
371759,0
371765,0
371770,0
371772,0
371779,0
371781,0
371786,NULL
371793,0
371794,NULL
371799,NULL
371800,0
371802,0
371805,0
371808,NULL
371813,0
371816,NULL
371817,NULL
371818,0
371827,0
371833,NULL
371845,0
371847,0
371851,0
371853,NULL
371855,NULL
371856,1
371861,NULL
371863,NULL
371864,0
371866,0
371867,0
371869,0
371873,NULL
371876,0
371880,0
371883,0
371887,0
371888,0
371891,NULL
371894,NULL
371897,0
371899,0
371911,0
371912,0
371913,0
371914,0
371916,NULL
371917,0
371925,NULL
371926,NULL
371932,0
371934,0
371942,0
371943,NULL
371951,NULL
371957,0
371959,NULL
371964,NULL
371966,0
371967,0
371970,0
371975,NULL
371976,0
371983,1
371985,0
371993,0
371995,NULL
371999,0
372001,0
372005,0
372007,0
372008,NULL
372010,0
372012,1
372013,0
372017,0
372019,0
372023,0
372029,NULL
372032,0
372036,NULL
372038,1
372039,0
372040,0
372044,1
372050,NULL
372053,0
372054,1
372056,0
372067,0
372068,NULL
372074,NULL
372077,NULL
372080,0
372083,NULL
372084,0
372086,NULL
372087,NULL
372088,NULL
372093,NULL
372095,0
372104,NULL
372105,0
372111,1
372113,0
372116,0
372118,NULL
372122,0
372123,0
372128,NULL
372135,NULL
372137,0
372139,0
372140,0
372141,1
372144,0
372147,0
372156,0
372157,NULL
372162,0
372163,0
372169,0
372171,0
372173,NULL
372174,0
372177,0
372182,NULL
372186,0
372191,0
372193,0
372194,NULL
372195,1
372196,0
372197,1
372200,0
372201,0
372204,0
372210,1
372212,0
372215,NULL
372218,0
372225,NULL
372228,0
372232,0
372235,NULL
372236,NULL
372240,NULL
372241,0
372242,0
372249,NULL
372250,0
372251,0
372252,NULL
372255,NULL
372271,NULL
372274,0
372275,0
372276,0
372277,0
372279,0
372283,1
372285,0
372286,0
372295,NULL
372306,NULL
372307,0
372314,0
372318,0
372325,NULL
372332,NULL
372333,0
372334,NULL
372353,0
372355,NULL
372357,1
372361,0
372363,1
372364,0
372365,0
372368,0
372373,1
372376,0
372377,0
372385,NULL
372386,0
372390,0
372391,0
372394,0
372395,NULL
372401,NULL
372408,0
372411,0
372414,0
372417,0
372421,0
372423,NULL
372426,NULL
372432,0
372433,0
372436,0
372437,0
372438,NULL
372439,0
372440,0
372446,0
372451,0
372454,0
372455,0
372456,0
372459,NULL
372462,0
372466,0
372467,0
372473,0
372474,NULL
372476,0
372479,0
372481,0
372488,0
372490,0
372492,NULL
372493,0
372511,0
372514,0
378594,NULL
372516,0
372520,0
372523,0
372525,NULL
372529,0
372530,NULL
372534,NULL
372536,1
372539,0
372545,0
372553,0
372557,0
372564,NULL
372567,0
372576,0
372578,0
372593,NULL
372595,0
372597,0
372600,NULL
372602,NULL
372605,0
372611,0
372612,NULL
372613,NULL
372614,NULL
372615,0
372619,0
372621,NULL
372623,0
372625,0
372631,NULL
372636,NULL
372639,NULL
372640,0
372642,0
372646,NULL
372647,NULL
372653,0
372657,0
372658,0
372660,0
372677,0
372679,0
372680,0
372681,NULL
372685,0
372686,0
372687,0
372689,0
372696,NULL
372697,0
372700,0
372701,0
372703,0
372705,0
372706,0
372708,NULL
372709,0
372711,0
372712,0
372714,1
372716,0
372720,NULL
372721,0
372736,0
372743,1
372744,0
372746,0
372749,0
372751,0
372759,0
372766,0
372767,0
372770,0
372775,0
372777,0
372778,0
372780,0
372782,0
372795,0
372798,1
372802,0
372804,0
372808,0
372812,NULL
372818,NULL
372820,0
372824,0
372830,NULL
372833,0
372834,0
372835,0
372837,0
372838,NULL
372842,NULL
372844,0
372846,NULL
372847,0
372849,0
372851,0
372859,0
372867,0
372877,0
372881,0
372885,0
372889,0
372891,0
372896,NULL
372901,0
372902,NULL
372903,0
372905,0
372909,0
372915,NULL
372921,0
372923,NULL
372928,0
372930,0
372931,NULL
372932,NULL
372936,NULL
372938,0
372939,0
372947,NULL
372954,0
372959,0
372961,0
372962,NULL
372966,0
372971,0
372972,0
372973,0
372976,0
372977,0
372985,0
372986,0
372998,0
372999,0
373004,0
373006,0
373008,0
373011,NULL
373016,1
373017,0
373025,0
373026,0
373034,0
373037,0
373041,0
373046,0
373049,0
373057,0
373058,0
373062,0
373066,NULL
373067,NULL
373078,1
373079,0
373080,NULL
373081,0
373083,0
373086,0
373087,0
373091,NULL
373094,NULL
373095,0
373102,0
373103,0
373105,0
373107,0
373116,0
373117,0
373119,NULL
373130,0
373131,0
373133,0
373135,NULL
373137,0
373141,0
373147,0
373150,0
373151,0
373152,0
373157,0
373168,0
373172,0
373173,NULL
373178,0
373179,0
373182,0
373183,1
373184,1
373188,0
373189,NULL
373196,NULL
373199,NULL
373200,0
373204,0
373217,0
373223,1
373229,NULL
373235,0
373237,0
373241,0
373242,0
373244,0
373245,1
373253,0
373254,NULL
373256,NULL
373264,0
373270,0
373271,NULL
373273,0
373277,0
373279,0
373280,0
373281,NULL
373285,0
373287,0
373289,0
373291,NULL
373293,0
373294,0
373303,0
373306,0
373311,NULL
373313,0
373317,NULL
373321,0
373324,0
373326,0
373337,0
373339,NULL
373352,0
373353,0
373360,NULL
373361,NULL
373362,0
373367,0
373368,NULL
373369,0
373370,1
373373,NULL
373381,0
373384,NULL
373386,0
373387,NULL
373389,1
373391,0
373392,0
373410,0
373419,NULL
373420,NULL
373421,0
373426,0
373428,NULL
373429,0
373430,0
373431,0
373434,0
373438,NULL
373440,1
373454,0
373461,0
373462,0
373470,0
373471,0
373473,0
373476,NULL
373478,0
373481,0
373483,1
373485,0
373490,0
373494,0
373496,NULL
373498,NULL
373505,0
373508,NULL
373510,0
373513,NULL
373516,0
373518,0
373520,NULL
373523,NULL
373529,0
373536,1
373540,NULL
373541,0
373543,0
373546,0
373550,0
373552,0
373556,0
373563,0
373571,0
373572,0
373574,0
373575,0
373579,NULL
373581,0
373582,0
373585,NULL
373593,0
373594,0
373602,0
373606,NULL
373609,NULL
373613,0
373614,NULL
373619,0
373620,0
373623,0
373625,NULL
373626,0
373632,0
373633,0
373638,0
373641,0
373642,NULL
373647,NULL
373648,NULL
373650,NULL
373652,0
373655,1
373658,NULL
373660,0
373661,0
373664,0
373666,0
373667,0
373670,0
373673,1
373674,0
373675,NULL
373678,0
373679,0
373685,0
373686,1
373689,0
373692,0
373693,0
373695,0
373697,0
373700,0
373709,0
373710,NULL
373721,NULL
373723,NULL
373724,0
373725,0
373732,0
373734,NULL
373737,0
373743,0
373750,0
373754,0
373759,0
373761,0
373763,0
373764,0
373768,0
373772,NULL
373773,NULL
373782,0
373784,1
373785,0
373787,0
373789,0
373799,0
373800,0
373804,0
373808,0
373812,0
373814,NULL
373816,0
373822,0
373824,0
373827,NULL
373828,0
373829,NULL
373835,0
373836,0
373837,0
373838,0
373848,NULL
373850,0
373851,NULL
373853,0
373864,0
373869,NULL
373872,0
373873,NULL
373879,0
373880,0
373884,NULL
373886,0
373891,0
373892,0
373895,NULL
373897,0
373904,0
373912,0
373914,0
373917,1
373919,0
373920,1
373923,NULL
373926,0
373928,NULL
373931,0
373939,NULL
373940,NULL
373944,0
373945,NULL
373955,0
373957,0
373964,0
373967,NULL
373971,1
373973,0
373976,0
373977,0
373978,0
373980,0
373982,NULL
373987,NULL
373991,0
373995,0
373998,NULL
373999,0
374005,NULL
374011,0
374022,0
374025,NULL
374028,0
374036,1
374057,0
374066,1
374071,0
374076,0
374077,0
374088,0
374092,0
374093,1
374094,0
374095,0
374109,0
374110,0
374111,0
374113,0
374124,NULL
374127,1
374128,NULL
374132,0
374135,0
374136,0
374138,0
374139,0
374143,0
374146,0
374149,1
374150,0
374154,NULL
374161,0
374166,0
374170,0
374171,0
374174,0
374175,NULL
374176,0
374178,0
374179,0
374180,NULL
374183,0
374186,NULL
374193,0
374205,NULL
374222,0
374224,0
374228,0
374231,0
374233,0
374235,0
374236,0
374237,0
374239,0
374240,0
374241,0
374243,0
374250,0
374255,0
374258,0
374259,NULL
374264,NULL
374265,NULL
374268,NULL
374270,NULL
374272,NULL
374273,NULL
374278,0
374281,0
374283,0
374287,0
374288,0
374291,0
374292,0
374294,0
374303,0
374305,0
374306,NULL
374309,0
374310,NULL
374314,0
374315,NULL
374321,0
374325,0
374332,NULL
374342,0
374345,0
374348,0
374349,0
374352,0
374353,0
374355,0
374357,0
374358,0
374360,0
374361,0
374368,0
374369,0
374372,NULL
374375,0
374376,0
374379,0
374382,0
374387,NULL
374388,0
374389,NULL
374390,NULL
374391,NULL
374392,NULL
374401,NULL
374403,1
374406,NULL
374407,0
374410,0
374411,0
374415,0
374418,0
374422,1
374428,NULL
374432,0
374434,0
374435,0
374439,0
374444,NULL
374448,0
374449,0
374451,0
374455,0
374456,0
374466,0
374467,0
374468,0
374471,0
374473,0
374474,NULL
374478,0
374484,NULL
374488,NULL
374490,NULL
374491,1
374492,0
374493,NULL
374498,0
374511,0
374515,0
374517,0
374526,NULL
374527,0
374528,0
374529,NULL
374531,0
374535,NULL
374538,0
374541,1
374543,0
374548,NULL
374549,NULL
374552,0
374553,0
374579,NULL
374580,1
374586,0
374588,0
374592,0
374596,0
374603,0
374610,1
374614,0
374618,0
374620,1
374621,1
374624,0
374625,0
374627,0
374631,NULL
374633,0
374634,NULL
374637,0
374642,0
374654,0
374663,0
374670,NULL
374672,0
374675,0
374676,0
374683,0
374702,0
374704,0
374706,0
374707,0
374709,NULL
374711,NULL
374712,0
374713,0
374715,0
374716,0
374719,0
374721,0
374723,0
374725,0
374726,0
374728,0
374733,0
